Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMEA2160011	NA	SAMEA2160011.contig00042	3540	4079	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMEA2160011	NA	SAMEA2160011.contig00042	4079	4984	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMEA2160011	NA	SAMEA2160011.contig00042	8246	8980	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038792.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2160011	NA	SAMEA2160011.contig00052	4995	5486	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMEA2160011	NA	SAMEA2160011.contig00062	465	1901	+	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00003	23676	26135	-	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00007	24860	27358	+	gyrA_S83I	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.76	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00011	41122	42615	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002387187.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00036	3994	5910	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00057	284	889	-	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	202	202	100.00	100.00	202	WP_000402347.1	D-Ala-D-Ala dipeptidase VanX-A	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00057	898	1926	-	vanA	D-alanine--(R)-lactate ligase VanA	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	343	343	100.00	100.00	343	WP_001079845.1	D-alanine--(R)-lactate ligase VanA	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00057	1922	2887	-	vanH-A	D-lactate dehydrogenase VanH-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	322	322	100.00	100.00	322	WP_001059542.1	D-lactate dehydrogenase VanH-A	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00057	3105	4256	-	vanS-A	vancomycin resistance histidine kinase VanS-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	384	384	100.00	100.00	384	WP_002305818.1	vancomycin resistance histidine kinase VanS-A	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00057	4237	4929	-	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	231	231	100.00	100.00	231	WP_001280781.1	vancomycin resistance response regulator transcription factor VanR-A	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00061	1283	1927	+	catA	type A-8 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	215	215	100.00	100.00	215	WP_000143686.1	type A-8 chloramphenicol O-acetyltransferase	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00063	291	782	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00067	149	1585	-	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SAMEA2160037	NA	SAMEA2160037.contig00087	287	1012	+	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	PARTIALX	242	303	80.20	95.88	243	WP_001812592.1	D-Ala-D-Ala carboxypeptidase VanY-A	NA	NA
SAMEA2160223	NA	SAMEA2160223.contig00010	56369	57862	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	498	498	100.00	99.60	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160386	NA	SAMEA2160386.contig00005	110475	111968	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002387187.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160386	NA	SAMEA2160386.contig00016	37213	39129	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_012669445.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMEA2160386	NA	SAMEA2160386.contig00029	69	803	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTX	245	264	92.80	100.00	245	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMEA2160386	NA	SAMEA2160386.contig00029	1556	2290	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00002	111718	114177	-	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00010	55226	57724	-	gyrA_S83R	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.76	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00010	85114	87030	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00022	35989	37482	-	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00048	3662	4453	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00048	4549	5088	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00048	5088	5993	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00056	117	761	+	catA	type A-7 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	215	215	100.00	100.00	215	WP_002331392.1	type A-7 chloramphenicol O-acetyltransferase	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00059	284	889	-	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	202	202	100.00	100.00	202	WP_000402347.1	D-Ala-D-Ala dipeptidase VanX-A	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00059	898	1926	-	vanA	D-alanine--(R)-lactate ligase VanA	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	343	343	100.00	100.00	343	WP_001079845.1	D-alanine--(R)-lactate ligase VanA	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00059	1922	2887	-	vanH-A	D-lactate dehydrogenase VanH-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	322	322	100.00	100.00	322	WP_001059542.1	D-lactate dehydrogenase VanH-A	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00065	467	1903	+	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00067	77	769	+	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	231	231	100.00	100.00	231	WP_001280781.1	vancomycin resistance response regulator transcription factor VanR-A	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00067	750	1901	+	vanS-A	vancomycin resistance histidine kinase VanS-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	384	384	100.00	100.00	384	WP_002305818.1	vancomycin resistance histidine kinase VanS-A	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00071	1194	1676	-	vanZ-A	glycopeptide resistance protein VanZ-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	161	161	100.00	100.00	161	WP_000516404.1	glycopeptide resistance protein VanZ-A	NA	NA
SAMEA2160540	NA	SAMEA2160540.contig00079	76	810	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038792.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2160663	NA	SAMEA2160663.contig00001	56654	58147	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002365053.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00001	284692	287151	+	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00010	55208	57706	-	gyrA_S83I	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.76	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00010	85096	87012	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00015	17658	19151	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00038	506	1240	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038792.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00041	2000	2905	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00041	2905	3444	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00041	3540	4331	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00044	285	890	-	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	202	202	100.00	100.00	202	WP_000402347.1	D-Ala-D-Ala dipeptidase VanX-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00044	899	1927	-	vanA	D-alanine--(R)-lactate ligase VanA	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	343	343	100.00	100.00	343	WP_001079845.1	D-alanine--(R)-lactate ligase VanA	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00044	1923	2888	-	vanH-A	D-lactate dehydrogenase VanH-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	322	322	100.00	100.00	322	WP_001059542.1	D-lactate dehydrogenase VanH-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00044	3106	4257	-	vanS-A	vancomycin resistance histidine kinase VanS-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	384	384	100.00	100.00	384	WP_002305818.1	vancomycin resistance histidine kinase VanS-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00044	4238	4930	-	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	231	231	100.00	100.00	231	WP_001280781.1	vancomycin resistance response regulator transcription factor VanR-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00047	243	1151	+	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	303	303	100.00	100.00	303	WP_001812592.1	D-Ala-D-Ala carboxypeptidase VanY-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00047	1307	1789	+	vanZ-A	glycopeptide resistance protein VanZ-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	161	161	100.00	100.00	161	WP_000516404.1	glycopeptide resistance protein VanZ-A	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00049	3720	4214	-	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
SAMEA2160742	NA	SAMEA2160742.contig00059	467	1903	+	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00002	126203	128662	-	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00007	24860	27358	+	gyrA_S83I	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.76	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00010	54634	56127	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002387187.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00035	10734	11468	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038792.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00035	14730	15635	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00035	15635	16174	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00035	16270	17061	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00038	12125	14041	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00046	9613	10095	-	vanZ-A	glycopeptide resistance protein VanZ-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	161	161	100.00	100.00	161	WP_000516404.1	glycopeptide resistance protein VanZ-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00046	10251	11159	-	vanY-A	D-Ala-D-Ala carboxypeptidase VanY-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	303	303	100.00	100.00	303	WP_001812592.1	D-Ala-D-Ala carboxypeptidase VanY-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00052	67	1185	-	vanS-A	vancomycin resistance histidine kinase VanS-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	BLASTX	373	384	97.14	100.00	373	WP_002305818.1	vancomycin resistance histidine kinase VanS-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00052	1166	1858	-	vanR-A	vancomycin resistance response regulator transcription factor VanR-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	231	231	100.00	100.00	231	WP_001280781.1	vancomycin resistance response regulator transcription factor VanR-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00060	78	683	-	vanX-A	D-Ala-D-Ala dipeptidase VanX-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	202	202	100.00	100.00	202	WP_000402347.1	D-Ala-D-Ala dipeptidase VanX-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00060	692	1720	-	vanA	D-alanine--(R)-lactate ligase VanA	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	343	343	100.00	100.00	343	WP_001079845.1	D-alanine--(R)-lactate ligase VanA	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00060	1716	2681	-	vanH-A	D-lactate dehydrogenase VanH-A	core	AMR	AMR	GLYCOPEPTIDE	VANCOMYCIN	EXACTX	322	322	100.00	100.00	322	WP_001059542.1	D-lactate dehydrogenase VanH-A	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00061	291	782	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMEA2160837	NA	SAMEA2160837.contig00069	149	1585	-	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	479	479	100.00	100.00	479	WP_001028144.1	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00002	111718	114177	-	parC_S80I	Enterococcus faecalis quinolone resistant ParC	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	820	820	100.00	99.76	820	WP_002371880.1	DNA topoisomerase IV subunit A ParC	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00010	55226	57724	-	gyrA_S83R	Enterococcus faecalis quinolone resistant GyrA	core	AMR	POINT	QUINOLONE	QUINOLONE	POINTX	833	833	100.00	99.76	833	WP_033785346.1	DNA gyrase subunit A GyrA	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00010	85114	87030	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00015	17658	19151	+	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	498	498	100.00	100.00	498	WP_002398829.1	ABC-F type ribosomal protection protein Lsa(A)	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00071	141	875	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00071	2553	3344	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00071	3440	3979	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00071	3979	4884	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	302	302	100.00	100.00	302	WP_001255866.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMEA2161102	NA	SAMEA2161102.contig00073	3719	4213	-	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
